pair_id,domain,defense_name,attack_tier,initial_score,final_score,score_drop,threshold,fidelity_score,fidelity_threshold,is_evasive,passes_fidelity,is_fper,queries_consumed,source_text,initial_suspect_text,final_paraphrase_text,num_trajectory_steps
PAD_002,padben,D5_Longformer,Tier1_Static,0.8051,0.8051,0.0,0.75,0.7839,0.75,False,True,False,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_002,padben,D5_Longformer,Tier2_Saliency,0.8051,0.8051,0.0,0.75,0.7839,0.75,False,True,False,50,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",7
PAD_002,padben,D5_Longformer,Corpus_Adversarial,0.8051,0.7142,0.0909,0.75,0.8902,0.75,True,True,True,2,The cybersecurity response team contained the data breach within four hours of initial detection. (PADBen benchmark instance #002).,"Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).","Syntactically sanitized text #002: Within four hours of its discovery, the data breach was effectively contained by the cybersecurity response team. (Adversarial obfuscation tier #002).",1
PAD_003,padben,D1_SBERT,Tier1_Static,0.4987,0.4987,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D1_SBERT,Tier2_Saliency,0.4987,0.4987,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D1_SBERT,Corpus_Adversarial,0.4987,0.3434,0.1553,0.75,0.9247,0.75,True,True,True,2,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,Syntactically sanitized text #003: The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,1
PAD_003,padben,D2_SimCSE,Tier1_Static,0.9197,0.9197,0.0,0.75,0.9367,0.75,False,True,False,2,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,1
PAD_003,padben,D2_SimCSE,Tier2_Saliency,0.9197,0.9197,0.0,0.75,0.9367,0.75,False,True,False,50,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,8
PAD_003,padben,D2_SimCSE,Corpus_Adversarial,0.9197,0.8693,0.0504,0.75,0.9247,0.75,False,True,False,2,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,Syntactically sanitized text #003: The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,1
PAD_003,padben,D3_BMX_Hybrid,Tier1_Static,0.3143,0.3143,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D3_BMX_Hybrid,Tier2_Saliency,0.3143,0.3143,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D3_BMX_Hybrid,Corpus_Adversarial,0.3143,0.2297,0.0846,0.75,0.9247,0.75,True,True,True,2,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,Syntactically sanitized text #003: The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,1
PAD_003,padben,D4_ColBERT_MultiVector,Tier1_Static,0.5481,0.5481,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D4_ColBERT_MultiVector,Tier2_Saliency,0.5481,0.5481,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D4_ColBERT_MultiVector,Corpus_Adversarial,0.5481,0.4993,0.0488,0.75,0.9247,0.75,True,True,True,2,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,Syntactically sanitized text #003: The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,1
PAD_003,padben,D5_Longformer,Tier1_Static,0.4987,0.4987,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
PAD_003,padben,D5_Longformer,Tier2_Saliency,0.4987,0.4987,0.0,0.75,0.9367,0.75,True,True,True,1,"Because the manufacturing plant suffered severe power outages, the company failed to meet its quarterly production quotas. (PADBen benchmark instance #003).",The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,The company missed its quarterly output targets as a direct result of critical electricity failures at its manufacturing facility. (Adversarial obfuscation tier #003).,0
